Run,Current State,Current Step Number,Next State,Next Step Number
209,Proposing,6,Negotiating,7
209,Negotiating,7,Negotiating,8
209,Negotiating,8,Negotiating,9
209,Negotiating,9,Negotiating,10
209,Negotiating,10,Negotiating,11
209,Negotiating,11,Closing,12
209,Closing,12,Closing,13
209,Closing,13,Maintaining,14
210,Prospecting,1,Prospecting,2
210,Prospecting,2,Qualifying,3
210,Qualifying,3,Proposing,4
210,Proposing,4,Negotiating,5
210,Negotiating,5,Closing,6
210,Closing,6,Maintaining,7
211,Prospecting,1,Prospecting,2
211,Prospecting,2,Prospecting,3
211,Prospecting,3,Prospecting,4
211,Prospecting,4,Qualifying,5
211,Qualifying,5,Qualifying,6
211,Qualifying,6,Qualifying,7
211,Qualifying,7,Qualifying,8
211,Qualifying,8,Qualifying,9
211,Qualifying,9,Qualifying,10
211,Qualifying,10,Qualifying,11
211,Qualifying,11,Qualifying,12
211,Qualifying,12,Qualifying,13
211,Qualifying,13,Proposing,14
211,Proposing,14,Proposing,15
211,Proposing,15,Negotiating,16
211,Negotiating,16,Negotiating,17
211,Negotiating,17,Closing,18
211,Closing,18,Maintaining,19
212,Prospecting,1,Prospecting,2
212,Prospecting,2,Prospecting,3
212,Prospecting,3,Qualifying,4
212,Qualifying,4,Qualifying,5
212,Qualifying,5,Qualifying,6
212,Qualifying,6,Proposing,7
212,Proposing,7,Negotiating,8
212,Negotiating,8,Negotiating,9
212,Negotiating,9,Negotiating,10
212,Negotiating,10,Closing,11
212,Closing,11,Maintaining,12
213,Prospecting,1,Qualifying,2
213,Qualifying,2,Qualifying,3
213,Qualifying,3,Qualifying,4
213,Qualifying,4,Qualifying,5
213,Qualifying,5,Proposing,6
213,Proposing,6,Negotiating,7
213,Negotiating,7,Proposing,8
213,Proposing,8,Proposing,9
213,Proposing,9,Negotiating,10
213,Negotiating,10,Closing,11
213,Closing,11,Prospecting,12
213,Prospecting,12,Qualifying,13
213,Qualifying,13,Qualifying,14
213,Qualifying,14,Qualifying,15
213,Qualifying,15,Proposing,16
213,Proposing,16,Negotiating,17
213,Negotiating,17,Proposing,18
213,Proposing,18,Closing,19
213,Closing,19,Closing,20
213,Closing,20,Maintaining,21
214,Prospecting,1,Prospecting,2
214,Prospecting,2,Prospecting,3
214,Prospecting,3,Prospecting,4
214,Prospecting,4,Prospecting,5
214,Prospecting,5,Qualifying,6
214,Qualifying,6,Proposing,7
214,Proposing,7,Qualifying,8
214,Qualifying,8,Qualifying,9
214,Qualifying,9,Qualifying,10
214,Qualifying,10,Qualifying,11
214,Qualifying,11,Qualifying,12
214,Qualifying,12,Qualifying,13
214,Qualifying,13,Proposing,14
214,Proposing,14,Closing,15
214,Closing,15,Maintaining,16
215,Prospecting,1,Prospecting,2
215,Prospecting,2,Prospecting,3
215,Prospecting,3,Prospecting,4
215,Prospecting,4,Prospecting,5
215,Prospecting,5,Qualifying,6
215,Qualifying,6,Qualifying,7
215,Qualifying,7,Proposing,8
215,Proposing,8,Proposing,9
215,Proposing,9,Proposing,10
215,Proposing,10,Proposing,11
215,Proposing,11,Closing,12
215,Closing,12,Maintaining,13
216,Prospecting,1,Prospecting,2
216,Prospecting,2,Qualifying,3
216,Qualifying,3,Qualifying,4
216,Qualifying,4,Proposing,5
216,Proposing,5,Closing,6
216,Closing,6,Proposing,7
216,Proposing,7,Qualifying,8
216,Qualifying,8,Proposing,9
216,Proposing,9,Closing,10
216,Closing,10,Prospecting,11
216,Prospecting,11,Qualifying,12
216,Qualifying,12,Qualifying,13
216,Qualifying,13,Qualifying,14
216,Qualifying,14,Qualifying,15
216,Qualifying,15,Qualifying,16
216,Qualifying,16,Proposing,17
216,Proposing,17,Proposing,18
216,Proposing,18,Proposing,19
216,Proposing,19,Qualifying,20
216,Qualifying,20,Proposing,21
216,Proposing,21,Proposing,22
216,Proposing,22,Negotiating,23
216,Negotiating,23,Proposing,24
216,Proposing,24,Proposing,25
216,Proposing,25,Negotiating,26
216,Negotiating,26,Closing,27
216,Closing,27,Maintaining,28
217,Prospecting,1,Prospecting,2
217,Prospecting,2,Qualifying,3
217,Qualifying,3,Qualifying,4
217,Qualifying,4,Qualifying,5
217,Qualifying,5,Proposing,6
217,Proposing,6,Closing,7
217,Closing,7,Prospecting,8
217,Prospecting,8,Prospecting,9
217,Prospecting,9,Prospecting,10
217,Prospecting,10,Prospecting,11
217,Prospecting,11,Prospecting,12
217,Prospecting,12,Prospecting,13
217,Prospecting,13,Qualifying,14
217,Qualifying,14,Qualifying,15
217,Qualifying,15,Qualifying,16
217,Qualifying,16,Proposing,17
217,Proposing,17,Negotiating,18
217,Negotiating,18,Negotiating,19
217,Negotiating,19,Negotiating,20
217,Negotiating,20,Negotiating,21
217,Negotiating,21,Negotiating,22
217,Negotiating,22,Negotiating,23
217,Negotiating,23,Proposing,24
217,Proposing,24,Qualifying,25
217,Qualifying,25,Qualifying,26
217,Qualifying,26,Qualifying,27
217,Qualifying,27,Qualifying,28
217,Qualifying,28,Qualifying,29
217,Qualifying,29,Proposing,30
217,Proposing,30,Negotiating,31
217,Negotiating,31,Negotiating,32
217,Negotiating,32,Closing,33
217,Closing,33,Prospecting,34
217,Prospecting,34,Prospecting,35
217,Prospecting,35,Qualifying,36
217,Qualifying,36,Qualifying,37
217,Qualifying,37,Proposing,38
217,Proposing,38,Qualifying,39
217,Qualifying,39,Proposing,40
217,Proposing,40,Negotiating,41
217,Negotiating,41,Proposing,42
217,Proposing,42,Negotiating,43
217,Negotiating,43,Negotiating,44
217,Negotiating,44,Proposing,45
217,Proposing,45,Negotiating,46
217,Negotiating,46,Negotiating,47
217,Negotiating,47,Negotiating,48
217,Negotiating,48,Negotiating,49
217,Negotiating,49,Proposing,50
217,Proposing,50,Closing,51
217,Closing,51,Maintaining,52
218,Prospecting,1,Prospecting,2
218,Prospecting,2,Prospecting,3
218,Prospecting,3,Prospecting,4
218,Prospecting,4,Qualifying,5
218,Qualifying,5,Qualifying,6
218,Qualifying,6,Qualifying,7
218,Qualifying,7,Proposing,8
218,Proposing,8,Closing,9
218,Closing,9,Closing,10
218,Closing,10,Prospecting,11
218,Prospecting,11,Prospecting,12
218,Prospecting,12,Prospecting,13
218,Prospecting,13,Prospecting,14
218,Prospecting,14,Qualifying,15
218,Qualifying,15,Proposing,16
218,Proposing,16,Proposing,17
218,Proposing,17,Negotiating,18
218,Negotiating,18,Proposing,19
218,Proposing,19,Proposing,20
218,Proposing,20,Proposing,21
218,Proposing,21,Closing,22
218,Closing,22,Maintaining,23
219,Prospecting,1,Qualifying,2
219,Qualifying,2,Qualifying,3
219,Qualifying,3,Qualifying,4
219,Qualifying,4,Proposing,5
219,Proposing,5,Negotiating,6
219,Negotiating,6,Closing,7
219,Closing,7,Maintaining,8
220,Prospecting,1,Prospecting,2
220,Prospecting,2,Prospecting,3
220,Prospecting,3,Prospecting,4
220,Prospecting,4,Prospecting,5
220,Prospecting,5,Prospecting,6
220,Prospecting,6,Prospecting,7
220,Prospecting,7,Prospecting,8
220,Prospecting,8,Prospecting,9
220,Prospecting,9,Prospecting,10
220,Prospecting,10,Prospecting,11
220,Prospecting,11,Qualifying,12
220,Qualifying,12,Proposing,13
220,Proposing,13,Proposing,14
220,Proposing,14,Qualifying,15
220,Qualifying,15,Proposing,16
220,Proposing,16,Proposing,17
220,Proposing,17,Negotiating,18
220,Negotiating,18,Negotiating,19
220,Negotiating,19,Negotiating,20
220,Negotiating,20,Negotiating,21
220,Negotiating,21,Negotiating,22
220,Negotiating,22,Negotiating,23
220,Negotiating,23,Proposing,24
220,Proposing,24,Proposing,25
220,Proposing,25,Qualifying,26
220,Qualifying,26,Qualifying,27
220,Qualifying,27,Qualifying,28
220,Qualifying,28,Qualifying,29
220,Qualifying,29,Qualifying,30
220,Qualifying,30,Qualifying,31
220,Qualifying,31,Proposing,32
220,Proposing,32,Negotiating,33
220,Negotiating,33,Proposing,34
220,Proposing,34,Closing,35
220,Closing,35,Maintaining,36
221,Prospecting,1,Qualifying,2
221,Qualifying,2,Qualifying,3
221,Qualifying,3,Proposing,4
221,Proposing,4,Proposing,5
221,Proposing,5,Qualifying,6
221,Qualifying,6,Qualifying,7
221,Qualifying,7,Qualifying,8
221,Qualifying,8,Proposing,9
221,Proposing,9,Proposing,10
221,Proposing,10,Proposing,11
221,Proposing,11,Proposing,12
221,Proposing,12,Proposing,13
221,Proposing,13,Proposing,14
221,Proposing,14,Proposing,15
221,Proposing,15,Qualifying,16
221,Qualifying,16,Qualifying,17
221,Qualifying,17,Proposing,18
221,Proposing,18,Negotiating,19
221,Negotiating,19,Negotiating,20
221,Negotiating,20,Negotiating,21
221,Negotiating,21,Negotiating,22
221,Negotiating,22,Closing,23
221,Closing,23,Proposing,24
221,Proposing,24,Negotiating,25
221,Negotiating,25,Closing,26
221,Closing,26,Maintaining,27
222,Prospecting,1,Prospecting,2
222,Prospecting,2,Qualifying,3
222,Qualifying,3,Qualifying,4
222,Qualifying,4,Qualifying,5
222,Qualifying,5,Proposing,6
222,Proposing,6,Qualifying,7
222,Qualifying,7,Proposing,8
222,Proposing,8,Negotiating,9
222,Negotiating,9,Proposing,10
222,Proposing,10,Proposing,11
222,Proposing,11,Proposing,12
222,Proposing,12,Negotiating,13
222,Negotiating,13,Closing,14
222,Closing,14,Prospecting,15
222,Prospecting,15,Prospecting,16
222,Prospecting,16,Qualifying,17
222,Qualifying,17,Qualifying,18
222,Qualifying,18,Proposing,19
222,Proposing,19,Closing,20
222,Closing,20,Prospecting,21
222,Prospecting,21,Prospecting,22
222,Prospecting,22,Prospecting,23
222,Prospecting,23,Qualifying,24
222,Qualifying,24,Qualifying,25
222,Qualifying,25,Proposing,26
222,Proposing,26,Proposing,27
222,Proposing,27,Proposing,28
222,Proposing,28,Proposing,29
222,Proposing,29,Negotiating,30
222,Negotiating,30,Negotiating,31
222,Negotiating,31,Negotiating,32
222,Negotiating,32,Closing,33
222,Closing,33,Prospecting,34
222,Prospecting,34,Qualifying,35
222,Qualifying,35,Qualifying,36
222,Qualifying,36,Proposing,37
222,Proposing,37,Negotiating,38
222,Negotiating,38,Negotiating,39
222,Negotiating,39,Closing,40
222,Closing,40,Maintaining,41
223,Prospecting,1,Prospecting,2
223,Prospecting,2,Prospecting,3
223,Prospecting,3,Qualifying,4
223,Qualifying,4,Qualifying,5
223,Qualifying,5,Proposing,6
223,Proposing,6,Proposing,7
223,Proposing,7,Proposing,8
223,Proposing,8,Closing,9
223,Closing,9,Maintaining,10
224,Prospecting,1,Prospecting,2
224,Prospecting,2,Prospecting,3
224,Prospecting,3,Prospecting,4
224,Prospecting,4,Prospecting,5
224,Prospecting,5,Prospecting,6
224,Prospecting,6,Prospecting,7
224,Prospecting,7,Prospecting,8
224,Prospecting,8,Prospecting,9
224,Prospecting,9,Prospecting,10
224,Prospecting,10,Qualifying,11
224,Qualifying,11,Qualifying,12
224,Qualifying,12,Qualifying,13
224,Qualifying,13,Qualifying,14
224,Qualifying,14,Qualifying,15
224,Qualifying,15,Qualifying,16
224,Qualifying,16,Qualifying,17
224,Qualifying,17,Qualifying,18
224,Qualifying,18,Proposing,19
224,Proposing,19,Negotiating,20
224,Negotiating,20,Closing,21
224,Closing,21,Maintaining,22
225,Prospecting,1,Prospecting,2
225,Prospecting,2,Qualifying,3
225,Qualifying,3,Proposing,4
225,Proposing,4,Closing,5
225,Closing,5,Maintaining,6
226,Prospecting,1,Prospecting,2
226,Prospecting,2,Prospecting,3
226,Prospecting,3,Qualifying,4
226,Qualifying,4,Proposing,5
226,Proposing,5,Negotiating,6
226,Negotiating,6,Closing,7
226,Closing,7,Maintaining,8
227,Prospecting,1,Prospecting,2
227,Prospecting,2,Prospecting,3
227,Prospecting,3,Prospecting,4
227,Prospecting,4,Prospecting,5
227,Prospecting,5,Prospecting,6
227,Prospecting,6,Prospecting,7
227,Prospecting,7,Prospecting,8
227,Prospecting,8,Prospecting,9
227,Prospecting,9,Prospecting,10
227,Prospecting,10,Qualifying,11
227,Qualifying,11,Qualifying,12
227,Qualifying,12,Qualifying,13
227,Qualifying,13,Qualifying,14
227,Qualifying,14,Proposing,15
227,Proposing,15,Qualifying,16
227,Qualifying,16,Proposing,17
227,Proposing,17,Negotiating,18
227,Negotiating,18,Negotiating,19
227,Negotiating,19,Closing,20
227,Closing,20,Maintaining,21
228,Prospecting,1,Prospecting,2
228,Prospecting,2,Prospecting,3
228,Prospecting,3,Prospecting,4
228,Prospecting,4,Prospecting,5
228,Prospecting,5,Prospecting,6
228,Prospecting,6,Prospecting,7
228,Prospecting,7,Prospecting,8
228,Prospecting,8,Prospecting,9
228,Prospecting,9,Prospecting,10
228,Prospecting,10,Qualifying,11
228,Qualifying,11,Qualifying,12
228,Qualifying,12,Qualifying,13
228,Qualifying,13,Qualifying,14
228,Qualifying,14,Qualifying,15
228,Qualifying,15,Qualifying,16
228,Qualifying,16,Proposing,17
228,Proposing,17,Closing,18
228,Closing,18,Maintaining,19
229,Prospecting,1,Prospecting,2
229,Prospecting,2,Qualifying,3
229,Qualifying,3,Qualifying,4
229,Qualifying,4,Qualifying,5
229,Qualifying,5,Proposing,6
229,Proposing,6,Proposing,7
229,Proposing,7,Negotiating,8
229,Negotiating,8,Negotiating,9
229,Negotiating,9,Closing,10
229,Closing,10,Maintaining,11
230,Prospecting,1,Prospecting,2
230,Prospecting,2,Qualifying,3
230,Qualifying,3,Proposing,4
230,Proposing,4,Negotiating,5
230,Negotiating,5,Proposing,6
230,Proposing,6,Negotiating,7
230,Negotiating,7,Negotiating,8
230,Negotiating,8,Proposing,9
230,Proposing,9,Negotiating,10
230,Negotiating,10,Negotiating,11
230,Negotiating,11,Closing,12
230,Closing,12,Closing,13
230,Closing,13,Maintaining,14
231,Prospecting,1,Prospecting,2
231,Prospecting,2,Prospecting,3
231,Prospecting,3,Qualifying,4
231,Qualifying,4,Proposing,5
231,Proposing,5,Proposing,6
231,Proposing,6,Negotiating,7
231,Negotiating,7,Negotiating,8
231,Negotiating,8,Negotiating,9
231,Negotiating,9,Negotiating,10
231,Negotiating,10,Proposing,11
231,Proposing,11,Closing,12
231,Closing,12,Maintaining,13
232,Prospecting,1,Qualifying,2
232,Qualifying,2,Qualifying,3
232,Qualifying,3,Qualifying,4
232,Qualifying,4,Qualifying,5
232,Qualifying,5,Proposing,6
232,Proposing,6,Qualifying,7
232,Qualifying,7,Qualifying,8
232,Qualifying,8,Proposing,9
232,Proposing,9,Proposing,10
232,Proposing,10,Negotiating,11
232,Negotiating,11,Closing,12
232,Closing,12,Maintaining,13
233,Prospecting,1,Qualifying,2
233,Qualifying,2,Proposing,3
233,Proposing,3,Closing,4
233,Closing,4,Prospecting,5
233,Prospecting,5,Prospecting,6
233,Prospecting,6,Prospecting,7
233,Prospecting,7,Prospecting,8
233,Prospecting,8,Qualifying,9
233,Qualifying,9,Qualifying,10
233,Qualifying,10,Qualifying,11
233,Qualifying,11,Qualifying,12
233,Qualifying,12,Proposing,13
233,Proposing,13,Qualifying,14
233,Qualifying,14,Qualifying,15
233,Qualifying,15,Qualifying,16
233,Qualifying,16,Qualifying,17
233,Qualifying,17,Proposing,18
233,Proposing,18,Negotiating,19
233,Negotiating,19,Negotiating,20
233,Negotiating,20,Proposing,21
233,Proposing,21,Closing,22
233,Closing,22,Maintaining,23
234,Prospecting,1,Qualifying,2
234,Qualifying,2,Qualifying,3
234,Qualifying,3,Proposing,4
234,Proposing,4,Proposing,5
234,Proposing,5,Closing,6
234,Closing,6,Maintaining,7
235,Prospecting,1,Prospecting,2
235,Prospecting,2,Qualifying,3
235,Qualifying,3,Qualifying,4
235,Qualifying,4,Proposing,5
235,Proposing,5,Negotiating,6
235,Negotiating,6,Proposing,7
235,Proposing,7,Closing,8
235,Closing,8,Proposing,9
235,Proposing,9,Qualifying,10
235,Qualifying,10,Qualifying,11
235,Qualifying,11,Proposing,12
235,Proposing,12,Negotiating,13
235,Negotiating,13,Closing,14
235,Closing,14,Maintaining,15
236,Prospecting,1,Qualifying,2
236,Qualifying,2,Qualifying,3
236,Qualifying,3,Proposing,4
236,Proposing,4,Qualifying,5
236,Qualifying,5,Qualifying,6
236,Qualifying,6,Qualifying,7
236,Qualifying,7,Qualifying,8
236,Qualifying,8,Qualifying,9
236,Qualifying,9,Proposing,10
236,Proposing,10,Qualifying,11
236,Qualifying,11,Qualifying,12
236,Qualifying,12,Qualifying,13
236,Qualifying,13,Qualifying,14
236,Qualifying,14,Proposing,15
236,Proposing,15,Proposing,16
236,Proposing,16,Negotiating,17
236,Negotiating,17,Proposing,18
236,Proposing,18,Proposing,19
236,Proposing,19,Negotiating,20
236,Negotiating,20,Closing,21
236,Closing,21,Closing,22
236,Closing,22,Proposing,23
236,Proposing,23,Negotiating,24
236,Negotiating,24,Negotiating,25
236,Negotiating,25,Negotiating,26
236,Negotiating,26,Negotiating,27
236,Negotiating,27,Negotiating,28
236,Negotiating,28,Closing,29
236,Closing,29,Closing,30
236,Closing,30,Closing,31
236,Closing,31,Prospecting,32
236,Prospecting,32,Prospecting,33
236,Prospecting,33,Qualifying,34
236,Qualifying,34,Qualifying,35
236,Qualifying,35,Proposing,36
236,Proposing,36,Negotiating,37
236,Negotiating,37,Closing,38
236,Closing,38,Proposing,39
236,Proposing,39,Negotiating,40
236,Negotiating,40,Negotiating,41
236,Negotiating,41,Negotiating,42
236,Negotiating,42,Closing,43
236,Closing,43,Maintaining,44
237,Prospecting,1,Qualifying,2
237,Qualifying,2,Proposing,3
237,Proposing,3,Negotiating,4
237,Negotiating,4,Closing,5
237,Closing,5,Maintaining,6
238,Prospecting,1,Prospecting,2
238,Prospecting,2,Prospecting,3
238,Prospecting,3,Prospecting,4
238,Prospecting,4,Qualifying,5
238,Qualifying,5,Qualifying,6
238,Qualifying,6,Proposing,7
238,Proposing,7,Proposing,8
238,Proposing,8,Proposing,9
238,Proposing,9,Qualifying,10
238,Qualifying,10,Qualifying,11
238,Qualifying,11,Proposing,12
238,Proposing,12,Proposing,13
238,Proposing,13,Proposing,14
238,Proposing,14,Proposing,15
238,Proposing,15,Qualifying,16
238,Qualifying,16,Qualifying,17
238,Qualifying,17,Proposing,18
238,Proposing,18,Qualifying,19
238,Qualifying,19,Qualifying,20
238,Qualifying,20,Qualifying,21
238,Qualifying,21,Proposing,22
238,Proposing,22,Negotiating,23
238,Negotiating,23,Negotiating,24
238,Negotiating,24,Negotiating,25
238,Negotiating,25,Negotiating,26
238,Negotiating,26,Negotiating,27
238,Negotiating,27,Negotiating,28
238,Negotiating,28,Negotiating,29
238,Negotiating,29,Closing,30
238,Closing,30,Maintaining,31
239,Prospecting,1,Prospecting,2
239,Prospecting,2,Qualifying,3
239,Qualifying,3,Qualifying,4
239,Qualifying,4,Proposing,5
239,Proposing,5,Proposing,6
239,Proposing,6,Negotiating,7
239,Negotiating,7,Proposing,8
239,Proposing,8,Negotiating,9
239,Negotiating,9,Proposing,10
239,Proposing,10,Negotiating,11
239,Negotiating,11,Proposing,12
239,Proposing,12,Proposing,13
239,Proposing,13,Proposing,14
239,Proposing,14,Qualifying,15
239,Qualifying,15,Proposing,16
239,Proposing,16,Qualifying,17
239,Qualifying,17,Qualifying,18
239,Qualifying,18,Proposing,19
239,Proposing,19,Proposing,20
239,Proposing,20,Negotiating,21
239,Negotiating,21,Closing,22
239,Closing,22,Prospecting,23
239,Prospecting,23,Prospecting,24
239,Prospecting,24,Prospecting,25
239,Prospecting,25,Qualifying,26
239,Qualifying,26,Qualifying,27
239,Qualifying,27,Qualifying,28
239,Qualifying,28,Proposing,29
239,Proposing,29,Proposing,30
239,Proposing,30,Negotiating,31
239,Negotiating,31,Negotiating,32
239,Negotiating,32,Negotiating,33
239,Negotiating,33,Negotiating,34
239,Negotiating,34,Closing,35
239,Closing,35,Closing,36
239,Closing,36,Maintaining,37
240,Prospecting,1,Prospecting,2
240,Prospecting,2,Prospecting,3
240,Prospecting,3,Prospecting,4
240,Prospecting,4,Qualifying,5
240,Qualifying,5,Proposing,6
240,Proposing,6,Negotiating,7
240,Negotiating,7,Negotiating,8
240,Negotiating,8,Proposing,9
240,Proposing,9,Proposing,10
240,Proposing,10,Closing,11
240,Closing,11,Closing,12
240,Closing,12,Proposing,13
240,Proposing,13,Negotiating,14
240,Negotiating,14,Proposing,15
240,Proposing,15,Negotiating,16
240,Negotiating,16,Proposing,17
240,Proposing,17,Closing,18
240,Closing,18,Prospecting,19
240,Prospecting,19,Prospecting,20
240,Prospecting,20,Prospecting,21
240,Prospecting,21,Qualifying,22
240,Qualifying,22,Qualifying,23
240,Qualifying,23,Proposing,24
240,Proposing,24,Negotiating,25
240,Negotiating,25,Proposing,26
240,Proposing,26,Negotiating,27
240,Negotiating,27,Closing,28
240,Closing,28,Closing,29
240,Closing,29,Proposing,30
240,Proposing,30,Negotiating,31
240,Negotiating,31,Negotiating,32
240,Negotiating,32,Closing,33
240,Closing,33,Proposing,34
240,Proposing,34,Closing,35
240,Closing,35,Maintaining,36
241,Prospecting,1,Prospecting,2
241,Prospecting,2,Prospecting,3
241,Prospecting,3,Prospecting,4
241,Prospecting,4,Prospecting,5
241,Prospecting,5,Prospecting,6
241,Prospecting,6,Prospecting,7
241,Prospecting,7,Prospecting,8
241,Prospecting,8,Prospecting,9
241,Prospecting,9,Qualifying,10
241,Qualifying,10,Qualifying,11
241,Qualifying,11,Qualifying,12
241,Qualifying,12,Proposing,13
241,Proposing,13,Proposing,14
241,Proposing,14,Proposing,15
241,Proposing,15,Closing,16
241,Closing,16,Prospecting,17
241,Prospecting,17,Prospecting,18
241,Prospecting,18,Prospecting,19
241,Prospecting,19,Prospecting,20
241,Prospecting,20,Qualifying,21
241,Qualifying,21,Qualifying,22
241,Qualifying,22,Qualifying,23
241,Qualifying,23,Qualifying,24
241,Qualifying,24,Qualifying,25
241,Qualifying,25,Proposing,26
241,Proposing,26,Proposing,27
241,Proposing,27,Negotiating,28
241,Negotiating,28,Proposing,29
